id,first_name,last_name,city,rating,n_orders
77331,Никита,Козлов,Железнодорожный,5.0,2
77332,Валерия,Журавлева,Химки,5.0,1
77333,Анна,Потапова,Москва,5.0,3
77334,Милана,Фомина,Королев,2.5,2
77335,Степан,Константинов,Москва,5.0,1
77336,Злата,Белозерова,Люберцы,5.0,1
77337,Александр,Королев,Люберцы,5.0,4
77338,Арсений,Уваров,Химки,4.666666666666667,3
77339,Денис,Владимиров,Мытищи,5.0,2
77340,Александра,Федосеева,Химки,5.0,5
77341,Глеб,Власов,Москва,5.0,3
77342,Злата,Миронова,Королев,5.0,8
77343,Дарья,Панфилова,Королев,2.6,5
77344,Александра,Бурова,Мытищи,4.6,7
77345,Алёна,Афанасьева,Долгопрудный,5.0,4
77346,Василиса,Сорокина,Москва,5.0,3
77347,Лев,Казаков,Мытищи,4.0,4
77348,Даниил,Ширяев,Люберцы,3.0,2
77349,Ксения,Иванова,Подольск,4.5,2
77350,Ева,Силина,Москва,3.0,2
77351,Владислав,Галкин,Подольск,23.6,5
77352,Мария,Никонова,Железнодорожный,52.5,2
77353,Елизавета,Сысоева,Балашиха,3.2,6
77354,Ксения,Силина,Железнодорожный,5.0,4
77355,Ярослав,Муравьев,Реутов,5.0,4
77356,Даниил,Емельянов,Подольск,3.5,2
77357,Яна,Ильина,Балашиха,5.0,4
77358,Артем,Гурьев,Москва,5.0,2
77359,Злата,Ковалева,Королев,,0
77360,Кира,Боброва,Люберцы,5.0,5
77361,Ева,Алексеева,Люберцы,36.666666666666664,3
77362,Марк,Маслов,Балашиха,3.6666666666666665,6
77363,Кира,Константинова,Химки,5.0,2
77364,Милана,Кудряшова,Реутов,5.0,1
77365,Мария,Соловьева,Люберцы,52.5,2
77366,Кира,Наумова,Москва,5.0,3
77367,Савелий,Колесников,Мытищи,4.5,6
77368,София,Суханова,Москва,,0
77369,Григорий,Авдеев,Мытищи,5.0,8
77370,Валерия,Гусева,Долгопрудный,4.6,5
77371,Алексей,Зуев,Химки,28.75,4
77372,Анастасия,Егорова,Подольск,5.0,3
77373,Ульяна,Денисова,Химки,5.0,3
77374,Арина,Романова,Долгопрудный,5.0,4
77375,Диана,Гущина,Москва,5.0,6
77376,Валерия,Кононова,Мытищи,5.0,4
77377,Григорий,Иванов,Балашиха,4.0,4
77378,Федор,Баранов,Королев,18.142857142857142,7
77379,Федор,Зиновьев,Железнодорожный,5.0,3
77380,Роман,Блинов,Королев,4.833333333333333,6
77381,Марк,Давыдов,Люберцы,5.0,3
77382,Елизавета,Зимина,Реутов,4.0,2
77383,Константин,Назаров,Реутов,5.0,2
77384,Анастасия,Устинова,Люберцы,3.6666666666666665,3
77385,Артем,Герасимов,Мытищи,5.0,2
77386,София,Дроздова,Мытищи,5.0,2
77387,Анастасия,Назарова,Реутов,36.666666666666664,4
77388,Дарья,Кондратьева,Балашиха,23.8,5
77389,Григорий,Муравьев,Долгопрудный,5.0,2
77390,Диана,Щукина,Железнодорожный,4.0,4
77391,Василиса,Титова,Люберцы,5.0,1
77392,Григорий,Беляев,Люберцы,4.666666666666667,3
77393,Иван,Кудряшов,Долгопрудный,4.166666666666667,6
77394,Ева,Пестова,Долгопрудный,5.0,2
77395,Артем,Никифоров,Мытищи,4.0,4
77396,Владислав,Шарапов,Подольск,18.285714285714285,7
77397,Анна,Гущина,Железнодорожный,1.0,1
77398,Кира,Лихачева,Химки,5.0,3
77399,Милана,Панова,Москва,5.0,4
77400,Маргарита,Галкина,Мытищи,4.5,2
77401,Виктор,Рогов,Королев,5.0,5
77402,Глеб,Колобов,Москва,5.0,7
77403,Ксения,Романова,Балашиха,5.0,1
77404,София,Голубева,Мытищи,5.0,1
77405,Алиса,Фролова,Подольск,5.0,3
77406,Ксения,Гурьева,Долгопрудный,3.75,4
77407,Ева,Кузнецова,Долгопрудный,4.333333333333333,7
77408,Валерия,Дементьева,Долгопрудный,5.0,3
77409,Виктор,Суворов,Долгопрудный,4.125,8
77410,Артем,Жуков,Мытищи,5.0,1
77411,Михаил,Соболев,Москва,5.0,2
77412,Глеб,Зуев,Москва,4.25,4
77413,Виктория,Андреева,Подольск,5.0,1
77414,Маргарита,Борисова,Химки,5.0,1
77415,Анна,Герасимова,Люберцы,5.0,3
77416,Ярослав,Михайлов,Подольск,5.0,3
77417,Даниил,Михеев,Реутов,5.0,4
77418,Даниил,Маслов,Долгопрудный,5.0,5
77419,Кирилл,Воронов,Химки,5.0,1
77420,Егор,Ильин,Балашиха,5.0,5
77421,Григорий,Захаров,Долгопрудный,4.2,5
77422,Наталья,Миронова,Москва,5.0,1
77423,Анастасия,Красильникова,Подольск,4.333333333333333,3
77424,Ярослав,Фомин,Люберцы,5.0,6
77425,Наталья,Виноградова,Люберцы,5.0,5
77426,Карина,Зыкова,Мытищи,5.0,3
77427,Александра,Емельянова,Подольск,8.75,5
77428,Мария,Павлова,Долгопрудный,5.0,3
77429,Александра,Никитина,Москва,5.0,1
77430,Никита,Лаврентьев,Подольск,5.0,8
77431,Савелий,Кондратьев,Химки,5.0,3
77432,Арина,Журавлева,Королев,20.833333333333332,6
77433,Вероника,Носова,Подольск,5.0,3
77434,Денис,Орехов,Долгопрудный,4.6,5
77435,Полина,Евдокимова,Люберцы,4.0,8
77436,Кира,Русакова,Железнодорожный,3.3333333333333335,3
77437,Федор,Большаков,Москва,36.666666666666664,4
77438,Савелий,Лыткин,Балашиха,4.666666666666667,4
77439,Маргарита,Щукина,Железнодорожный,5.0,4
77440,Федор,Лапин,Балашиха,4.0,2
77441,Иван,Сергеев,Королев,4.857142857142857,7
77442,Василиса,Носова,Подольск,4.6,5
77443,Савелий,Князев,Люберцы,3.25,4
77444,Кира,Третьякова,Королев,4.666666666666667,3
77445,Анастасия,Овчинникова,Подольск,4.5,2
77446,Андрей,Сафонов,Подольск,5.0,4
77447,Ева,Сорокина,Мытищи,23.6,6
77448,Максим,Васильев,Подольск,4.8,5
77449,Василиса,Рожкова,Люберцы,2.5,3
77450,Тимофей,Дементьев,Москва,5.0,1
77451,Савелий,Бобров,Железнодорожный,12.5,2
77452,Егор,Тихонов,Химки,5.0,3
77453,София,Кулагина,Балашиха,3.6666666666666665,3
77454,Валерия,Дмитриева,Долгопрудный,5.0,3
77455,Мария,Голубева,Москва,5.0,4
77456,Иван,Кондратьев,Долгопрудный,5.0,4
77457,Григорий,Захаров,Мытищи,3.6666666666666665,4
77458,Демид,Кудрявцев,Долгопрудный,3.6666666666666665,3
77459,Дарья,Кононова,Балашиха,5.0,5
77460,Никита,Голубев,Люберцы,5.0,3
77461,Григорий,Архипов,Мытищи,5.0,2
77462,Василиса,Щукина,Балашиха,5.0,6
77463,Елизавета,Симонова,Реутов,4.6,5
77464,Ксения,Беляева,Железнодорожный,5.0,2
77465,Егор,Борисов,Реутов,4.0,4
77466,Яна,Быкова,Долгопрудный,4.0,6
77467,София,Козлова,Химки,4.75,4
77468,Глеб,Матвеев,Железнодорожный,5.0,1
77469,Дарья,Ермакова,Москва,28.75,9
77470,Алексей,Лыткин,Мытищи,5.0,5
77471,Иван,Брагин,Мытищи,,0
77472,Маргарита,Сидорова,Химки,5.0,1
77473,Злата,Владимирова,Мытищи,5.0,2
77474,Роман,Беляков,Королев,5.0,4
77475,Денис,Алексеев,Москва,36.666666666666664,3
77476,Григорий,Филиппов,Долгопрудный,5.0,2
77477,Кирилл,Федотов,Подольск,5.0,3
77478,Ярослав,Рябов,Люберцы,5.0,7
77479,Арсений,Ильин,Реутов,3.8,5
77480,Степан,Доронин,Железнодорожный,1.5,2
77481,Наталья,Виноградова,Долгопрудный,52.5,2
77482,Никита,Крылов,Реутов,5.0,6
77483,Демид,Карпов,Химки,5.0,5
77484,Ева,Лукина,Мытищи,5.0,4
77485,Милана,Лапина,Королев,5.0,2
77486,Демид,Маслов,Королев,4.25,9
77487,Ульяна,Копылова,Железнодорожный,3.6666666666666665,3
77488,Наталья,Веселова,Химки,5.0,3
77489,Федор,Зыков,Балашиха,5.0,3
77490,Елизавета,Суворова,Королев,3.0,2
77491,Глеб,Мясников,Долгопрудный,5.0,1
77492,Максим,Титов,Балашиха,5.0,4
77493,Арина,Сафонова,Подольск,5.0,5
77494,Арина,Артемьева,Москва,,1
77495,Матвей,Щукин,Москва,5.0,3
77496,Ева,Гордеева,Люберцы,5.0,5
77497,Артем,Лазарев,Королев,5.0,2
77498,Савелий,Симонов,Железнодорожный,5.0,3
77499,Илья,Жуков,Мытищи,6.875,8
77500,Арина,Ширяева,Королев,5.0,1
77501,Маргарита,Виноградова,Подольск,5.0,7
77502,Злата,Матвеева,Балашиха,5.0,3
77503,Карина,Пономарева,Королев,5.0,5
77504,Яна,Артемьева,Королев,36.666666666666664,3
77505,Наталья,Ковалева,Мытищи,5.0,3
77506,Александр,Петухов,Балашиха,3.6666666666666665,3
77507,Артем,Куликов,Королев,5.0,4
77508,Степан,Афанасьев,Москва,18.571428571428573,7
77509,Валерия,Фомичева,Реутов,3.0,2
77510,Демид,Горбачев,Мытищи,4.2,5
77511,Денис,Казаков,Королев,12.5,3
77512,Милана,Афанасьева,Люберцы,4.4,5
77513,Егор,Поляков,Королев,4.75,4
77514,Маргарита,Копылова,Подольск,3.6,6
77515,Полина,Петрова,Железнодорожный,4.428571428571429,7
77516,Елизавета,Меркушева,Реутов,5.0,3
77517,София,Смирнова,Королев,5.0,2
77518,Алексей,Павлов,Мытищи,5.0,2
77519,Глеб,Владимиров,Железнодорожный,5.0,5
77520,Глеб,Савин,Королев,4.0,2
77521,Владислав,Белов,Долгопрудный,5.0,4
77522,Глеб,Устинов,Королев,5.0,1
77523,Михаил,Тихонов,Москва,4.333333333333333,6
77524,Максим,Ефремов,Люберцы,5.0,5
77525,Денис,Алексеев,Подольск,5.0,3
77526,Наталья,Кузьмина,Химки,5.0,4
77527,Федор,Щукин,Долгопрудный,4.166666666666667,6
77528,Михаил,Некрасов,Королев,4.833333333333333,7
77529,Ева,Блохина,Реутов,4.2,5
77530,Анна,Королева,Химки,4.5,2
77531,Иван,Бирюков,Королев,2.3333333333333335,3
77532,Ярослав,Рогов,Москва,5.0,1
77533,Арсений,Тетерин,Долгопрудный,,0
77534,Алёна,Устинова,Балашиха,5.0,2
77535,Артем,Авдеев,Люберцы,5.0,2
77536,Алексей,Фадеев,Железнодорожный,5.0,3
77537,Тимофей,Назаров,Реутов,5.0,3
77538,Карина,Родионова,Железнодорожный,4.25,4
77539,Ульяна,Беспалова,Балашиха,4.5,5
77540,Маргарита,Абрамова,Химки,5.0,1
77541,Карина,Нестерова,Королев,4.75,4
77542,Арсений,Дмитриев,Долгопрудный,5.0,3
77543,Константин,Шарапов,Подольск,5.0,2
77544,Владислав,Федотов,Москва,4.5,4
77545,Марк,Виноградов,Химки,3.6666666666666665,3
77546,Никита,Дементьев,Королев,4.25,5
77547,Виктория,Панова,Балашиха,4.5,2
77548,Матвей,Белозеров,Долгопрудный,5.0,4
77549,Стефания,Захарова,Мытищи,5.0,4
77550,Савелий,Филатов,Химки,,0
77551,Дарья,Никитина,Химки,5.0,1
77552,Ева,Рябова,Химки,5.0,3
77553,Стефания,Ильина,Мытищи,5.0,2
77554,Наталья,Соболева,Балашиха,5.0,3
77555,Тимофей,Вишняков,Подольск,36.333333333333336,3
77556,Мария,Пестова,Королев,5.0,4
77557,Даниил,Матвеев,Подольск,5.0,5
77558,Даниил,Владимиров,Москва,5.0,4
77559,Ева,Маркова,Люберцы,5.0,1
77560,Максим,Мельников,Балашиха,3.8333333333333335,6
77561,Денис,Яковлев,Химки,5.0,3
77562,Анастасия,Герасимова,Москва,4.666666666666667,3
77563,Егор,Никифоров,Долгопрудный,5.0,3
77564,Ульяна,Борисова,Долгопрудный,4.166666666666667,7
77565,Александра,Беляева,Реутов,5.0,4
77566,Иван,Стрелков,Подольск,4.666666666666667,6
77567,Демид,Гущин,Мытищи,5.0,4
77568,Маргарита,Жданова,Балашиха,3.0,2
77569,Полина,Логинова,Мытищи,5.0,4
77570,Максим,Селезнев,Химки,5.0,2
77571,Александр,Попов,Москва,1.0,2
77572,Анна,Беляева,Балашиха,5.0,2
77573,Глеб,Гордеев,Люберцы,5.0,1
77574,Даниил,Виноградов,Мытищи,28.75,4
77575,Кира,Зиновьева,Москва,4.5,3
77576,Степан,Ефимов,Королев,5.0,7
77577,Арина,Гаврилова,Мытищи,3.0,1
77578,Константин,Наумов,Химки,5.0,2
77579,Алексей,Терентьев,Долгопрудный,5.0,4
77580,Вероника,Орехова,Москва,5.0,5
77581,Кира,Некрасова,Люберцы,5.0,1
77582,Максим,Бобров,Люберцы,5.0,4
77583,Глеб,Федосеев,Железнодорожный,5.0,1
77584,Милана,Киселева,Балашиха,,0
77585,Григорий,Воробьев,Подольск,5.0,7
77586,Алексей,Куликов,Москва,4.6,6
77587,Демид,Дементьев,Долгопрудный,3.6666666666666665,3
77588,Глеб,Сысоев,Химки,5.0,3
77589,Яна,Евсеева,Реутов,24.0,5
77590,Никита,Петров,Королев,3.6666666666666665,3
77591,Алиса,Беспалова,Реутов,5.0,7
77592,Маргарита,Федотова,Реутов,5.0,3
77593,Илья,Михеев,Подольск,4.2,5
77594,Анастасия,Зайцева,Балашиха,4.2,6
77595,Милана,Силина,Москва,5.0,3
77596,Яна,Кудрявцева,Люберцы,5.0,2
77597,Тимофей,Владимиров,Долгопрудный,5.0,3
77598,Яна,Шарапова,Долгопрудный,5.0,3
77599,Константин,Логинов,Реутов,5.0,2
77600,Полина,Блинова,Реутов,4.2,5
77601,Мария,Сазонова,Мытищи,5.0,4
77602,Милана,Кулакова,Люберцы,4.0,6
77603,Роман,Дмитриев,Королев,5.0,5
77604,Ева,Самсонова,Люберцы,3.4,5
77605,Арина,Быкова,Подольск,5.0,2
77606,Александр,Князев,Люберцы,5.0,4
77607,Василиса,Лыткина,Химки,4.5,2
77608,Иван,Кузьмин,Долгопрудный,5.0,1
77609,Василиса,Ефремова,Долгопрудный,5.0,3
77610,Даниил,Ефимов,Подольск,5.0,4
77611,Алексей,Родионов,Железнодорожный,5.0,3
77612,Ярослав,Лобанов,Балашиха,4.8,5
77613,Степан,Сидоров,Москва,10.0,6
77614,Владислав,Маслов,Железнодорожный,3.25,4
77615,Лев,Кулаков,Люберцы,5.0,6
77616,Валерия,Овчинникова,Королев,5.0,5
77617,Егор,Евсеев,Люберцы,5.0,3
77618,Елизавета,Мельникова,Люберцы,5.0,5
77619,Даниил,Воробьев,Химки,5.0,4
77620,Виктория,Фомичева,Долгопрудный,20.166666666666668,6
77621,Максим,Михайлов,Королев,5.0,2
77622,Валерия,Виноградова,Железнодорожный,5.0,3
77623,Даниил,Дементьев,Химки,,0
77624,Роман,Маслов,Химки,,0
77625,Тимофей,Терентьев,Королев,5.0,2
77626,Александра,Ковалева,Подольск,5.0,2
77627,София,Самсонова,Долгопрудный,5.0,1
77628,Кира,Павлова,Люберцы,4.833333333333333,6
77629,Егор,Сидоров,Мытищи,5.0,5
77630,Анна,Ильина,Химки,5.0,1
77631,Ксения,Кононова,Долгопрудный,4.0,2
77632,Максим,Савин,Химки,4.428571428571429,7
77633,Артем,Гордеев,Подольск,4.333333333333333,7
77634,Артем,Соловьев,Москва,5.0,3
77635,Егор,Мамонтов,Химки,4.333333333333333,6
77636,Диана,Белова,Королев,5.0,1
77637,София,Бирюкова,Химки,5.0,2
77638,Марк,Ларионов,Реутов,5.0,3
77639,Александра,Соболева,Долгопрудный,4.857142857142857,7
77640,Вероника,Брагина,Москва,5.0,4
77641,Андрей,Гордеев,Долгопрудный,1.0,1
77642,Мария,Субботина,Люберцы,5.0,4
77643,Владислав,Кошелев,Мытищи,5.0,4
77644,Арина,Горшкова,Москва,5.0,3
77645,Денис,Кулагин,Москва,,0
77646,Елизавета,Кузьмина,Москва,4.428571428571429,7
77647,Михаил,Крылов,Мытищи,7.333333333333333,6
77648,Максим,Беспалов,Химки,100.0,1
77649,Елизавета,Абрамова,Железнодорожный,100.0,1
77650,Григорий,Фомин,Люберцы,3.6666666666666665,4
77651,Роман,Петров,Реутов,4.714285714285714,8
77652,Елизавета,Быкова,Химки,4.5,8
77653,Никита,Дьячков,Химки,4.6,5
77654,Алиса,Авдеева,Долгопрудный,23.8,5
77655,Ульяна,Калашникова,Долгопрудный,5.0,7
77656,Милана,Степанова,Балашиха,3.0,2
77657,Иван,Сысоев,Подольск,5.0,4
77658,Денис,Дорофеев,Мытищи,5.0,2
77659,Владислав,Уваров,Железнодорожный,3.75,8
77660,Максим,Андреев,Долгопрудный,5.0,3
77661,Кирилл,Савин,Химки,5.0,5
77662,Милана,Фадеева,Королев,4.0,4
77663,Матвей,Смирнов,Королев,5.0,4
77664,Полина,Филатова,Москва,5.0,4
77665,София,Гордеева,Подольск,5.0,3
77666,Анна,Полякова,Подольск,5.0,3
77667,Илья,Шестаков,Реутов,3.3333333333333335,3
77668,Егор,Носков,Реутов,4.4,5
77669,Алексей,Фролов,Люберцы,3.0,6
77670,Илья,Терентьев,Долгопрудный,5.0,4
77671,Михаил,Лебедев,Подольск,3.75,4
77672,Арина,Жукова,Королев,5.0,7
77673,Ксения,Фадеева,Мытищи,5.0,1
77674,Алексей,Шарапов,Люберцы,27.75,4
77675,Михаил,Семенов,Балашиха,5.0,3
77676,Лев,Анисимов,Мытищи,4.333333333333333,6
77677,Владислав,Бобров,Железнодорожный,5.0,4
77678,Егор,Григорьев,Мытищи,3.6666666666666665,3
77679,Тимофей,Ефимов,Балашиха,36.666666666666664,3
77680,Диана,Тимофеева,Реутов,1.0,1
77681,Александра,Орлова,Железнодорожный,5.0,3
77682,Иван,Миронов,Подольск,18.571428571428573,7
77683,Валерия,Анисимова,Мытищи,3.6666666666666665,3
77684,Савелий,Александров,Подольск,5.0,1
77685,Алиса,Тетерина,Мытищи,5.0,5
77686,Стефания,Ситникова,Железнодорожный,5.0,2
77687,Маргарита,Мамонтова,Реутов,5.0,5
77688,Кира,Корнилова,Долгопрудный,5.0,3
77689,Иван,Петров,Королев,4.333333333333333,6
77690,Наталья,Константинова,Подольск,3.6666666666666665,4
77691,Милана,Уварова,Москва,5.0,3
77692,Милана,Владимирова,Химки,4.0,4
77693,Иван,Мясников,Люберцы,5.0,2
77694,Арсений,Фомичев,Долгопрудный,12.5,2
77695,Михаил,Уваров,Москва,5.0,4
77696,Елизавета,Дмитриева,Реутов,5.0,3
77697,Егор,Мухин,Химки,4.6,5
77698,Ева,Сергеева,Королев,4.5,2
77699,Даниил,Виноградов,Москва,5.0,2
77700,Александр,Молчанов,Химки,4.0,5
77701,Андрей,Матвеев,Реутов,5.0,3
77702,Денис,Ковалев,Люберцы,5.0,1
77703,Кирилл,Максимов,Железнодорожный,5.0,1
77704,Злата,Миронова,Железнодорожный,4.75,4
77705,Илья,Крюков,Балашиха,4.0,5
77706,Анастасия,Николаева,Балашиха,5.0,3
77707,Степан,Авдеев,Химки,5.0,2
77708,Вероника,Субботина,Королев,5.0,2
77709,Андрей,Бобылев,Королев,5.0,1
77710,Елизавета,Красильникова,Подольск,5.0,5
77711,Наталья,Бобылева,Москва,4.2,5
77712,Матвей,Петухов,Королев,5.0,2
77713,Владислав,Тарасов,Подольск,5.0,6
77714,Михаил,Орехов,Королев,4.0,4
77715,Алёна,Осипова,Железнодорожный,3.6666666666666665,3
77716,Полина,Красильникова,Химки,4.666666666666667,6
77717,Марк,Костин,Реутов,5.0,2
77718,Александра,Горбунова,Долгопрудный,5.0,1
77719,Вероника,Кулагина,Железнодорожный,1.0,1
77720,Елизавета,Горшкова,Химки,5.0,7
77721,Григорий,Матвеев,Подольск,4.8,6
77722,Кирилл,Григорьев,Люберцы,5.0,4
77723,Александра,Беспалова,Долгопрудный,5.0,6
77724,Алиса,Трофимова,Железнодорожный,4.5,2
77725,Ярослав,Лихачев,Химки,28.75,4
77726,Арсений,Одинцов,Москва,1.0,2
77727,Кирилл,Гурьев,Королев,5.0,3
77728,Валерия,Фомичева,Химки,5.0,2
77729,Виктория,Прохорова,Королев,5.0,3
77730,Ксения,Агафонова,Балашиха,5.0,1
77731,Ксения,Тетерина,Королев,4.8,5
77732,Александра,Горбунова,Подольск,5.0,3
77733,Ева,Гурьева,Балашиха,5.0,2
77734,Максим,Богданов,Химки,4.0,4
77735,Виктория,Медведева,Долгопрудный,5.0,6
77736,Артем,Васильев,Королев,5.0,2
77737,Михаил,Воронов,Химки,4.75,4
77738,Иван,Кузьмин,Балашиха,5.0,4
77739,Полина,Меркушева,Москва,5.0,1
77740,Матвей,Блинов,Мытищи,4.0,2
77741,Виктор,Королев,Железнодорожный,5.0,1
77742,Наталья,Кириллова,Химки,23.75,6
77743,Алиса,Соболева,Долгопрудный,5.0,2
77744,Карина,Колесникова,Подольск,5.0,2
77745,Арина,Кононова,Долгопрудный,5.0,2
77746,Роман,Трофимов,Химки,36.666666666666664,4
77747,Полина,Михайлова,Люберцы,5.0,4
77748,Карина,Ершова,Люберцы,5.0,2
77749,Диана,Куликова,Химки,4.5,2
77750,Роман,Ермаков,Люберцы,4.5,8
77751,Арина,Кошелева,Балашиха,4.0,4
77752,Виктор,Агафонов,Люберцы,9.666666666666666,3
77753,Анна,Назарова,Королев,5.0,3
77754,Глеб,Гордеев,Москва,4.2,5
77755,Арина,Емельянова,Балашиха,20.166666666666668,6
77756,Матвей,Титов,Москва,4.428571428571429,7
77757,Григорий,Фролов,Химки,,0
77758,Яна,Герасимова,Королев,5.0,3
77759,Григорий,Николаев,Мытищи,4.5,2
77760,Егор,Волков,Мытищи,4.333333333333333,4
77761,Григорий,Ковалев,Мытищи,4.333333333333333,6
77762,Ярослав,Ситников,Королев,5.0,2
77763,Константин,Щербаков,Мытищи,4.5,4
77764,Ярослав,Третьяков,Подольск,5.0,4
77765,Максим,Новиков,Железнодорожный,35.333333333333336,3
77766,Карина,Силина,Королев,5.0,3
77767,Никита,Николаев,Балашиха,,0
77768,Роман,Павлов,Балашиха,4.5,2
77769,Виктория,Носова,Реутов,4.666666666666667,3
77770,Роман,Семенов,Железнодорожный,3.6666666666666665,4
77771,Карина,Лукина,Москва,5.0,3
77772,Федор,Сазонов,Подольск,5.0,1
77773,Кира,Архипова,Долгопрудный,5.0,1
77774,Иван,Соловьев,Королев,4.666666666666667,3
77775,Илья,Давыдов,Москва,4.4,6
77776,Алёна,Красильникова,Балашиха,5.0,4
77777,Илья,Суворов,Королев,5.0,4
77778,Денис,Орехов,Подольск,5.0,4
77779,Ярослав,Орехов,Химки,5.0,2
77780,Артем,Кулаков,Железнодорожный,5.0,6
77781,Злата,Маслова,Балашиха,4.4,5
77782,Владислав,Лыткин,Реутов,5.0,4
77783,Марк,Макаров,Химки,4.0,6
77784,Кирилл,Субботин,Подольск,5.0,9
77785,Елизавета,Суханова,Подольск,5.0,1
77786,Александра,Сафонова,Москва,3.6666666666666665,4
77787,Илья,Новиков,Химки,,0
77788,Злата,Корнилова,Королев,,0
77789,Маргарита,Дьячкова,Подольск,3.0,2
77790,Лев,Алексеев,Долгопрудный,36.666666666666664,3
77791,Марк,Денисов,Железнодорожный,5.0,3
77792,Федор,Рогов,Люберцы,4.0,2
77793,Марк,Красильников,Химки,5.0,3
77794,Федор,Тарасов,Мытищи,5.0,3
77795,Федор,Капустин,Королев,5.0,6
77796,София,Власова,Москва,40.0,1
77797,Артем,Лазарев,Подольск,5.0,2
77798,Михаил,Зимин,Мытищи,4.2,5
77799,Степан,Исаков,Москва,4.0,4
77800,Даниил,Филиппов,Химки,5.0,2
77801,Диана,Борисова,Химки,20.0,6
77802,Алёна,Кошелева,Химки,5.0,3
77803,Наталья,Игнатова,Мытищи,4.2,5
77804,Диана,Кудряшова,Люберцы,5.0,3
77805,Милана,Мишина,Химки,5.0,1
77806,Ярослав,Буров,Подольск,5.0,3
77807,Артем,Ковалев,Долгопрудный,52.5,2
77808,Наталья,Быкова,Реутов,,0
77809,Виктор,Зимин,Балашиха,5.0,4
77810,Егор,Комаров,Мытищи,3.0,2
77811,Лев,Рогов,Подольск,5.0,1
77812,Милана,Сысоева,Железнодорожный,5.0,6
77813,Арина,Лукина,Москва,5.0,3
77814,София,Анисимова,Химки,5.0,8
77815,Стефания,Лобанова,Реутов,5.0,7
77816,Василиса,Дементьева,Реутов,5.0,2
77817,Валерия,Маркова,Реутов,5.0,3
77818,Полина,Белякова,Королев,,0
77819,Мария,Назарова,Долгопрудный,3.0,2
77820,Виктория,Мамонтова,Люберцы,3.3333333333333335,4
77821,Кира,Воронова,Железнодорожный,5.0,2
77822,Ульяна,Архипова,Долгопрудный,5.0,2
77823,Александр,Медведев,Балашиха,5.0,3
77824,Кирилл,Некрасов,Королев,3.0,2
77825,Степан,Корнилов,Химки,3.3333333333333335,3
77826,Иван,Кудряшов,Реутов,5.0,7
77827,Михаил,Комаров,Химки,4.2,6
77828,Артем,Горбунов,Долгопрудный,5.0,2
77829,Алиса,Тетерина,Реутов,4.666666666666667,4
77830,Вероника,Егорова,Мытищи,5.0,2
77831,Валерия,Уварова,Железнодорожный,5.0,4
77832,Григорий,Григорьев,Химки,5.0,3
77833,Савелий,Коновалов,Королев,5.0,6
77834,Степан,Дмитриев,Королев,5.0,2
77835,Никита,Яковлев,Люберцы,5.0,7
77836,Матвей,Одинцов,Подольск,5.0,3
77837,Иван,Артемьев,Реутов,5.0,5
77838,Милана,Селиверстова,Королев,5.0,3
77839,Ксения,Дорофеева,Подольск,4.0,5
77840,Григорий,Власов,Химки,23.8,5
77841,Константин,Горбунов,Железнодорожный,,0
77842,Злата,Турова,Реутов,1.6666666666666667,3
77843,Ксения,Петрова,Химки,5.0,5
77844,Наталья,Крюкова,Реутов,3.6666666666666665,3
77845,Ксения,Сергеева,Подольск,5.0,5
77846,Алексей,Герасимов,Реутов,5.0,5
77847,Василиса,Владимирова,Реутов,,0
77848,Савелий,Смирнов,Мытищи,5.0,2
77849,Даниил,Колобов,Москва,4.666666666666667,4
77850,Милана,Киселева,Железнодорожный,5.0,4
77851,Кира,Сысоева,Люберцы,4.75,4
77852,Кирилл,Федосеев,Железнодорожный,5.0,1
77853,Анна,Тарасова,Мытищи,5.0,4
77854,Алёна,Елисеева,Реутов,5.0,1
77855,Карина,Кириллова,Железнодорожный,5.0,4
77856,Константин,Игнатьев,Долгопрудный,5.0,4
77857,Валерия,Владимирова,Железнодорожный,4.2,5
77858,Даниил,Панфилов,Мытищи,4.6,5
77859,Карина,Попова,Долгопрудный,5.0,3
77860,Кира,Владимирова,Химки,5.0,2
77861,Ульяна,Корнилова,Долгопрудный,5.0,6
77862,Милана,Борисова,Королев,1.0,2
77863,Ярослав,Яковлев,Подольск,5.0,5
77864,Марк,Фокин,Москва,3.6666666666666665,3
77865,Милана,Лаврентьева,Мытищи,4.0,5
77866,Стефания,Овчинникова,Долгопрудный,3.6666666666666665,3
77867,Мария,Воробьева,Люберцы,5.0,4
77868,Валерия,Галкина,Подольск,5.0,1
77869,Илья,Коновалов,Балашиха,5.0,1
77870,Алиса,Королева,Подольск,5.0,3
77871,Владислав,Бирюков,Мытищи,5.0,2
77872,Наталья,Бобылева,Железнодорожный,5.0,2
77873,Анастасия,Мамонтова,Москва,5.0,3
77874,Александр,Игнатов,Долгопрудный,5.0,3
77875,Кира,Калинина,Железнодорожный,3.6666666666666665,3
77876,Ярослав,Веселов,Долгопрудный,5.0,2
77877,Кирилл,Потапов,Москва,4.166666666666667,6
77878,Федор,Никитин,Долгопрудный,4.833333333333333,6
77879,Яна,Виноградова,Мытищи,5.0,4
77880,Денис,Бирюков,Железнодорожный,5.0,4
77881,Максим,Ларионов,Королев,4.0,5
77882,Алёна,Дорофеева,Железнодорожный,5.0,1
77883,Лев,Морозов,Москва,28.75,4
77884,Глеб,Данилов,Химки,5.0,1
77885,Виктория,Галкина,Реутов,3.6666666666666665,3
